Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Burden Set,Chrom : Position,Chrom,Position,Details
TRIM8,ENSG00000171206,0.00780853635591838,0.011077575879198,0.00791048126778837,-0.00853919281020797,missense|LC,10102644532,10,102644532,
WDR64,ENSG00000162843,0.00786215961309611,0.090987752567536,0.00419284660101304,0.00341713827582055,missense|LC,1241652389,1,241652389,
ERCC3,ENSG00000163161,0.00794850155333926,0.635788505139315,0.00397066830173709,-0.000924280548668849,missense|LC,2127257490,2,127257490,
ERH,ENSG00000100632,0.00812773068051587,0.00948617881948088,0.0108584462542132,0.0754797608798587,missense|LC,14069380549,14,69380549,
CDC25C,ENSG00000158402,0.00816427168663147,0.00523938619360997,0.187553482146219,0.00754093074211188,missense|LC,5138285623,5,138285623,
ADM5,ENSG00000224420,0.00818312658811182,0.00439486410402834,0.0508626550665254,0.0241873599050314,missense|LC,19049683835,19,49683835,
C14orf39,ENSG00000179008,0.00819293527963894,0.17684043074557,0.00420021539599524,0.00217160203789463,missense|LC,14060436808,14,60436808,
RUNX2,ENSG00000124813,0.00819696825617944,0.117389345763438,0.00426884042190068,0.00433465576519819,missense|LC,6045328196,6,45328196,
BRWD3,ENSG00000165288,0.00835000518074303,0.00478357258784401,0.0566183199512895,0.00664539605741229,missense|LC,23080676523,X,80676523,
C9orf78,ENSG00000136819,0.00842207904018277,0.0493777611253039,0.00602918228989036,0.00826997576205742,missense|LC,9129822471,9,129822471,
CAMTA1,ENSG00000171735,0.0084660801053279,0.380618634031492,0.00467194548407734,0.0113411379172911,missense|LC,1006785426,1,6785426,
COL4A2,ENSG00000134871,0.00855629820974524,0.0453354345520544,0.00506461910692813,0.00258410831195807,missense|LC,13110306848,13,110306848,
LAX1,ENSG00000122188,0.00859386449990374,0.00571779147595253,0.132956711381449,0.00683572012887607,missense|LC,1203765269,1,203765269,
FAM220A,ENSG00000178397,0.00859919147466215,0.037232072474049,0.00532313807623941,0.00511515150285463,missense|LC,7006330306,7,6330306,
AC009412.1,ENSG00000286075,0.00859919147466215,0.037232072474049,0.00532313807623941,0.00511515150285463,missense|LC,7006330306,7,6330306,
PGM2L1,ENSG00000165434,0.0086553122152816,0.493061583843259,0.00560182583552082,-0.00188766667101956,missense|LC,11074336615,11,74336615,
LIF,ENSG00000128342,0.00868536867598035,0.00821622298412572,0.00898423121476744,0.00657880143084799,missense|LC,22030243549,22,30243549,
RNF113B,ENSG00000139797,0.00871698906724394,0.00493396377033095,0.326247484858619,0.0089211530636651,missense|LC,13098176107,13,98176107,
PHYH,ENSG00000107537,0.0087981973445872,0.154586093692832,0.00481193964389404,-0.00243059135279879,missense|LC,10013278276,10,13278276,
MTREX,ENSG00000039123,0.00881025623040743,0.201660267156594,0.00497391738572139,-0.00258188837973147,missense|LC,5055307318,5,55307318,
CLDN17,ENSG00000156282,0.00887321703430044,0.212778729917256,0.00647834287980276,0.00314382223212989,missense|LC,21030165872,21,30165872,
CACYBP,ENSG00000116161,0.0088814869503685,0.00872376612751113,0.00887075336854615,0.0102091006221759,missense|LC,1175000060,1,175000060,
ZNF446,ENSG00000083838,0.00892306980745117,0.00742103363419533,0.0139457685941018,0.00434744465125904,missense|LC,19058471352,19,58471352,
NAALAD2,ENSG00000077616,0.00895433315533334,0.00547959006339127,0.0366638744893852,-0.00751518202985322,missense|LC,11090134685,11,90134685,
TESK2,ENSG00000070759,0.00899713622727571,0.00515582418294258,0.143008749165059,-0.00569048018500923,missense|LC,1045339772,1,45339772,
AHCYL2,ENSG00000158467,0.00900627665584497,0.0043021473598116,0.159853349756288,-0.0134939104024903,missense|LC,7129224933,7,129224933,
CCDC97,ENSG00000142039,0.00929227921253473,0.186994526239936,0.00471330269646597,-0.00416665500283371,missense|LC,19041305587,19,41305587,
STK3,ENSG00000104375,0.00934628817354277,0.00729807425542217,0.0126499803402782,-0.00682698184877276,missense|LC,8098455734,8,98455734,
CFAP97,ENSG00000164323,0.0094074361301999,0.01115430798743,0.00976076511445889,0.00638829070476435,missense|LC,4185162712,4,185162712,
RTL1,ENSG00000254656,0.0094105341864501,0.242083495714947,0.00456316904015241,0.00125057736444831,missense|LC,14100880541,14,100880541,
OR5H6,ENSG00000230301,0.00941181343573139,0.0055104192809583,0.161986340715401,-0.00383153226210981,missense|LC,3098264198,3,98264198,
CEBPG,ENSG00000153879,0.00947352693255543,0.0941589413375503,0.00577671737601126,-0.00618024348967116,missense|LC,19033379167,19,33379167,
XPNPEP2,ENSG00000122121,0.00947418998012395,0.0148552117495075,0.00634673632812488,0.00334721611202321,missense|LC,23129739148,X,129739148,
RPS15A,ENSG00000134419,0.00950262565671844,0.0692073233812458,0.00513655132967505,0.0325679622291896,missense|LC,16018783004,16,18783004,
ARHGEF17,ENSG00000110237,0.00951492071120386,0.0260119106904079,0.00758745652184656,0.00208941872391512,missense|LC,11073308552,11,73308552,
OR1L8,ENSG00000171496,0.0095168480406711,0.00690984167728337,0.0249425551462323,-0.00997749940836316,missense|LC,9122567500,9,122567500,
CD81,ENSG00000110651,0.00963485355446969,0.00480998223962636,0.203580577019528,-0.0127416120722979,missense|LC,11002377494,11,2377494,
HNRNPLL,ENSG00000143889,0.00970264855931946,0.0116363913368649,0.0129428062785959,0.0114778705176021,missense|LC,2038564169,2,38564169,
TMEM214,ENSG00000119777,0.00972291870977127,0.569658961014891,0.00543133125554818,0.00119720921452437,missense|LC,2027032885,2,27032885,
GIGYF1,ENSG00000146830,0.00972392590708704,0.00483014969222473,0.132128417778196,0.00418188897739603,missense|LC,7100676229,7,100676229,
GLB1L,ENSG00000163521,0.00975460638798376,0.0868578242191023,0.00556616703424562,-0.00395404860343123,missense|LC,2219231883,2,219231883,
AC231657.3,ENSG00000288053,0.00981403937773284,0.0167875169807841,0.00865561519613922,0.0131154386748768,missense|LC,23049067126,X,49067126,
ACADM,ENSG00000117054,0.009826485873903,0.829151021200927,0.00597105037447732,0.00038199674376763,missense|LC,1075724701,1,75724701,
KIF20A,ENSG00000112984,0.00988745273275782,0.0816174280686155,0.0058015160088285,0.00375354674790417,missense|LC,5138177548,5,138177548,
BUB1,ENSG00000169679,0.00996906619431059,0.00579265049648714,0.127253209346373,-0.00622256331564323,missense|LC,2110637908,2,110637908,
CYP4V2,ENSG00000145476,0.00999176410245184,0.0415967794931666,0.00608161543767793,-0.00412424315908155,missense|LC,4186191719,4,186191719,
CAPN9,ENSG00000135773,0.0101173034992388,0.0183743242960425,0.00982855785492043,0.00323751879810891,missense|LC,1230747442,1,230747442,
SINHCAF,ENSG00000139146,0.0101249939651202,0.0878267520823222,0.00520691877966151,0.017451378445183,missense|LC,12031282641,12,31282641,
ZNF528,ENSG00000167555,0.0102985128695513,0.010314169770073,0.0138512658824752,-0.00305541137145503,missense|LC,19052398499,19,52398499,
XPO1,ENSG00000082898,0.0103316020870756,0.00539843978428445,0.163111766240039,0.0163180912556362,missense|LC,2061478719,2,61478719,
PDX1,ENSG00000139515,0.0103896802105208,0.0726364300814117,0.00567601599569156,0.00306237102358572,missense|LC,13027920036,13,27920036,
SIGLEC7,ENSG00000168995,0.0105362184770011,0.176505229307216,0.00529973169902853,0.00372000434460448,missense|LC,19051142254,19,51142254,
ADIPOR1,ENSG00000159346,0.0105400507020746,0.128259430995816,0.0054203435206025,0.0100213157078634,missense|LC,1202941460,1,202941460,
TAF6,ENSG00000106290,0.010541145447229,0.0166086177190821,0.00746511052225385,-0.00446790855217004,missense|LC,7100102611,7,100102611,
NPBWR2,ENSG00000125522,0.0105784232772821,0.00538738747568679,0.0409880906904643,0.00580772754806928,missense|LC,20064105821,20,64105821,
CACNG1,ENSG00000108878,0.0105835198115065,0.0248424744277653,0.00773242645536865,0.00840246710616963,missense|LC,17067044623,17,67044623,
ARGLU1,ENSG00000134884,0.0106127762486491,0.00725322051420663,0.0265814598611214,0.0207274144024693,missense|LC,13106543910,13,106543910,
GCLM,ENSG00000023909,0.010645261704286,0.00685504060623554,0.0205766979401794,0.0119624437448697,missense|LC,1093888946,1,93888946,
KLK1,ENSG00000167748,0.0106529148060669,0.0254365588852247,0.00722617302917317,-0.00576405633471459,missense|LC,19050819115,19,50819115,
LY6G5C,ENSG00000204428,0.0107729221110494,0.00793158311299469,0.0568058390102887,0.0121343646140255,missense|LC,6031671762,6,31671762,
HBEGF,ENSG00000113070,0.0109057415486573,0.00863414986257971,0.0587831895216706,0.00911653521166783,missense|LC,5140334634,5,140334634,
GTSF1,ENSG00000170627,0.0109336598586893,0.00719758354794009,0.0872845962261682,-0.0126005497618088,missense|LC,12054459054,12,54459054,
RPS26,ENSG00000197728,0.0109650700074528,0.00651629267726983,0.0455698910690177,0.03469873254557,missense|LC,12056042089,12,56042089,
NXPE4,ENSG00000137634,0.0109796143711491,0.00601200373384059,0.2494947212507,-0.00457267867993851,missense|LC,11114570895,11,114570895,
AC092442.1,ENSG00000284684,0.0110255222598857,0.0880341934409491,0.00762642372715705,0.0602544723472439,missense|LC,4006060381,4,6060381,
CRYAB,ENSG00000109846,0.0110312050565192,0.00810473793991962,0.0113907261408435,0.00841839040769895,missense|LC,11111908695,11,111908695,
SEC16A,ENSG00000148396,0.0110637980854212,0.00538951399727705,0.269386108737795,-0.00281965032922363,missense|LC,9136438553,9,136438553,
SKIL,ENSG00000136603,0.0111376147420994,0.064463061085906,0.00825095814435106,-0.00429096444577026,missense|LC,3170360254,3,170360254,
SSR2,ENSG00000163479,0.0113248110355534,0.00563255946167784,0.472758199266927,-0.0227698436436437,missense|LC,1156009500,1,156009500,
LSM4,ENSG00000130520,0.011344259058833,0.0158119800568566,0.0136452742215977,0.024351179108761,missense|LC,19018307377,19,18307377,
OR52L1,ENSG00000183313,0.01134685345391,0.00761190078093366,0.0977788173961818,0.0055122784310715,missense|LC,11005985860,11,5985860,
ERICH6B,ENSG00000165837,0.0113778799286803,0.00597197951937956,0.193779014864762,-0.00443815648132288,missense|LC,13045541390,13,45541390,
CUX2,ENSG00000111249,0.0114742388124881,0.00623119379765169,0.562230148096318,-0.0041010408582438,missense|LC,12111034088,12,111034088,
PCSK1,ENSG00000175426,0.011531670481689,0.00668054683167874,0.279486810690004,0.00694206435953132,missense|LC,5096392940,5,96392940,
CCDC171,ENSG00000164989,0.0115318116175771,0.0060539263664412,0.145705763165037,-0.00365258023073106,missense|LC,9015564037,9,15564037,
SMOX,ENSG00000088826,0.0116974399005724,0.38879135935205,0.00628199903942595,0.00256484247854687,missense|LC,20004174956,20,4174956,
ZNF365,ENSG00000138311,0.0117007153029327,0.367171283193688,0.00588259449023887,0.0034898627320701,missense|LC,10062376086,10,62376086,
GHRHR,ENSG00000106128,0.0117806254529166,0.00576981819500033,0.116452371286837,0.00837351275482081,missense|LC,7030963999,7,30963999,
FICD,ENSG00000198855,0.0117924409396819,0.158868924475894,0.00612034573635112,-0.00234078424154525,missense|LC,12108516898,12,108516898,
KRT34,ENSG00000131737,0.0118303060000401,0.0197287022930575,0.00810649322246748,-0.00366492414497427,missense|LC,17041378016,17,41378016,
REEP2,ENSG00000132563,0.0118727294620533,0.0101999796275656,0.0220668593570785,0.0159009161622171,missense|LC,5138435571,5,138435571,
WDR25,ENSG00000176473,0.0119013530942293,0.058432017529698,0.00696634507643523,0.00318204887946798,missense|LC,14100376309,14,100376309,
FLII,ENSG00000177731,0.0119445215647103,0.00647176579851172,0.603664469637044,0.00359325230082986,missense|LC,17018240477,17,18240477,
HLF,ENSG00000108924,0.0119655865773527,0.00682999231885961,0.0415659906023934,0.0141298444215357,missense|LC,17055265466,17,55265466,
UBE3C,ENSG00000009335,0.0119659606951152,0.10493297199643,0.00627536285262353,0.00338263073695722,missense|LC,7157139176,7,157139176,
CBY2,ENSG00000174015,0.0119715569766541,0.0852476374188862,0.00719098378921412,-0.00335799886760715,missense|LC,13045702329,13,45702329,
MSANTD3-TMEFF1,ENSG00000251349,0.0120385005465086,0.00616277670605025,0.103616960568414,-0.0171052085398832,missense|LC,9100441806,9,100441806,
OAS1,ENSG00000089127,0.012041493105111,0.538819836081587,0.00652551034805449,0.00203298348214442,missense|LC,12112906955,12,112906955,
PCOLCE2,ENSG00000163710,0.0120415876768742,0.00651706978506583,0.171463946496857,-0.00750053932642867,missense|LC,3142818271,3,142818271,
SPECC1L,ENSG00000100014,0.0120485954752417,0.00622050139379149,0.172119168929426,0.00458378935492344,missense|LC,22024269379,22,24269379,
GCLC,ENSG00000001084,0.0123256590611839,0.0745667130969714,0.0084214216666294,0.00550134001443637,missense|LC,6053498737,6,53498737,
NUFIP1,ENSG00000083635,0.0123553159133396,0.00972916954599234,0.0186324678045819,-0.00677008587520058,missense|LC,13044941211,13,44941211,
HLA-DOB,ENSG00000241106,0.0123606061402532,0.720178901538462,0.00622583092508899,0.00149296370734327,missense|LC,6032813154,6,32813154,
ATRNL1,ENSG00000107518,0.0123726510943717,0.240304727476505,0.0061148103687696,0.00247657763235148,missense|LC,10115093658,10,115093658,
RNF122,ENSG00000133874,0.0123896044140951,0.154966352645138,0.00795121518375619,0.00721348335145365,missense|LC,8033548732,8,33548732,
MLC1,ENSG00000100427,0.0124087386750131,0.00786045878179142,0.0462912287776367,0.00626477636969083,missense|LC,22050055063,22,50055063,
GRID2,ENSG00000152208,0.0124497703253801,0.520570219556626,0.007535888051316,0.00913758850946325,missense|LC,4092304624,4,92304624,
TACC1,ENSG00000147526,0.0124879985705244,0.00597532057261585,0.707462695513728,0.00810763485994554,missense|LC,8038785621,8,38785621,
MARS2,ENSG00000247626,0.0126445120744021,0.00672702131671565,0.103042940911381,0.00895318101576569,missense|LC,2197705324,2,197705324,
ARPC4,ENSG00000241553,0.0126532476831429,0.0529075781513744,0.00754283295483371,0.0218366548623674,missense|LC,3009789442,3,9789442,
EDN1,ENSG00000078401,0.0126695877753082,0.00869800206206461,0.0202401909479977,-0.00996543876878479,missense|LC,6012290575,6,12290575,
TMEM88B,ENSG00000205116,0.0126793263621579,0.00700518888013391,0.370918631209832,0.0107889750631437,missense|LC,1001425977,1,1425977,
TRPA1,ENSG00000104321,0.0127832092073932,0.0125002859633481,0.015486934582901,0.00386318867492381,missense|LC,8072022842,8,72022842,
ZNF581,ENSG00000171425,0.0128432727343059,0.00644186496810417,0.14469014372433,0.0165020979587293,missense|LC,19055635602,19,55635602,
TERF2,ENSG00000132604,0.0129152782428381,0.0083024327391753,0.124155264990626,0.00774253367711152,missense|LC,16069351470,16,69351470,
NSRP1,ENSG00000126653,0.0129807434223439,0.126673145629933,0.00792290900355463,0.00385657369893724,missense|LC,17030116738,17,30116738,
ACY1,ENSG00000243989,0.0129992071330599,0.130324078872183,0.00676874860886723,-0.0030419626182056,missense|LC,3051980321,3,51980321,
LCMT2,ENSG00000168806,0.0130385700491249,0.00653743376713323,0.095563533195281,0.00372964454756855,missense|LC,15043328347,15,43328347,
PPM1H,ENSG00000111110,0.0130794937114356,0.00641531837002318,0.25754749302693,0.00800126648978014,missense|LC,12062648385,12,62648385,
RPL37,ENSG00000145592,0.0131144521895875,0.00690006015645861,0.0763780910298605,0.0351648464275774,missense|LC,5040832448,5,40832448,
ZNF251,ENSG00000198169,0.0131154095175826,0.0292946163126593,0.0133849484411126,0.00716858083406582,missense|LC,8144721535,8,144721535,
SPOUT1,ENSG00000198917,0.0131654168778969,0.312361056444275,0.00859008950883233,0.002351364642748,missense|LC,9128818532,9,128818532,
SF3B4,ENSG00000143368,0.013243966432339,0.00707978581992785,0.38130077480211,0.0181738568431854,missense|LC,1149923480,1,149923480,
SCGB1C2,ENSG00000268320,0.0132600924773721,0.0086867050626227,0.0283077259865891,0.0249689566501041,missense|LC,17000137596,17,137596,
HTR1F,ENSG00000179097,0.0133264219098932,0.113399149775342,0.00880849706618458,0.00496890188093232,missense|LC,3087990698,3,87990698,
ZNF844,ENSG00000223547,0.0133948330102448,0.0149583211312029,0.0147757072281769,0.00424380290317803,missense|LC,19012064769,19,12064769,
TRIM3,ENSG00000110171,0.0133974447096452,0.0151840764789961,0.0233455675072383,0.0094047334352202,missense|LC,11006448926,11,6448926,
SSBP3,ENSG00000157216,0.0134329280862725,0.478980007496801,0.00697030973498924,0.00395167433473092,missense|LC,1054225010,1,54225010,
TMEM267,ENSG00000151881,0.0134575012347278,0.515859262320883,0.00682528985965891,0.00426732894210708,missense|LC,5043446195,5,43446195,
PXMP4,ENSG00000101417,0.0134973572600794,0.014653423387796,0.0115762222189698,0.00738881704901898,missense|LC,20033707581,20,33707581,
KLK3,ENSG00000142515,0.0135157059161736,0.00711082906181493,0.406747922319784,0.0096201266286574,missense|LC,19050854871,19,50854871,
AC008770.4,ENSG00000286098,0.0136158975934697,0.0153608552407636,0.0147484877172963,0.0042329869228222,missense|LC,19012014789,19,12014789,
DVL3,ENSG00000161202,0.013617198721412,0.646268589859797,0.00689871347311966,-0.00151346564123744,missense|LC,3184150377,3,184150377,
AC010973.3,ENSG00000288608,0.0136667499005951,0.0847316428824887,0.00779934473369392,0.0584457293505634,missense|LC,7151056931,7,151056931,
RSPH1,ENSG00000160188,0.013715227626952,0.579925101430866,0.00746987560416645,0.000862623908730656,missense|LC,21042472771,21,42472771,
